web-scraper-order;Pages;pages;web-scraper-start-url;vetements_links;vetements_links-href;types_habits;prix;adresse;image_lien-src
1707812196-809;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2584569;Vêtements  enfants;15 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707812201-810;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-en-wax-2584760;Robe en wax;4 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_2584760_uploaded_image1_1598717223.jpg
1707812207-811;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-friperie-2589235;Vêtements de friperie;Prix sur demande;Dakar, Sénégal;
1707812213-812;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-bebe-2589301;Friperie bébé;1 000 CFA;Ouakam, Dakar, Sénégal;
1707812219-813;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/boxer-enfant-2597317;Boxer enfant;Prix sur demande;Dakar, Sénégal;https://images.coinafrique.com/thumb_2597317_uploaded_image1_1599130395.jpg
1707812225-814;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2599887;Vêtements enfant;4 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707812231-815;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-2601355;Vêtements Friperie;1 500 CFA;Colobane, Dakar, Sénégal;
1707812237-816;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-2601672;Vêtements enfant;2 500 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3774517_uploaded_image1_1657107012.jpg
1707812242-817;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603703;Vêtements friperie pour enfants;2 000 CFA;Colobane, Dakar, Sénégal;
1707812248-818;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603705;Vêtements friperie pour enfants;2 500 CFA;Colobane, Dakar, Sénégal;
1707812254-819;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603708;Vêtements friperie pour enfants;6 000 CFA;Colobane, Dakar, Sénégal;
1707812259-820;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603709;Vêtements friperie pour enfants;2 000 CFA;Colobane, Dakar, Sénégal;
1707812265-821;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-pour-enfants-2603714;Vêtements friperie pour enfants;Prix sur demande;Colobane, Dakar, Sénégal;
1707812271-822;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-2605712;Vêtements enfants friperie;2 000 CFA;Colobane, Dakar, Sénégal;
1707812277-823;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607379;Vêtements enfants;Prix sur demande;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3774517_uploaded_image1_1657107012.jpg
1707812282-824;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2607386;Vêtements enfants;2 500 CFA;Colobane, Dakar, Sénégal;https://images.coinafrique.com/thumb_3774517_uploaded_image1_1657107012.jpg
1707812288-825;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebes-0-a-9-mois-2611304;Vêtements bébés 0 à 9 mois;1 400 CFA;HLM, Dakar, Sénégal;
1707812295-826;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-1-a-2-ans-2611679;Robe enfant - 1 à  2 ans;5 000 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;
1707812300-827;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-2616461;Vêtement enfant;4 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707812307-828;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2617201;Ensemble Vêtement enfant;1 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3774517_uploaded_image1_1657107012.jpg
1707814756-829;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-2621771;Vêtements  bébé;Prix sur demande;Ngor, Dakar, Sénégal;
1707814762-830;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2628037;Robes enfants;3 000 CFA;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1707814768-831;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628769;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814776-832;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628773;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814782-833;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628774;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814788-834;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628777;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814794-835;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-2628780;Robe princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814806-836;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/jolie-robe-de-princesse-2628786;Jolie robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628786_uploaded_image1_1600204938.jpg
1707814815-837;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628790;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814839-838;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628794;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814868-839;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628798;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814880-840;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-de-princesse-2628801;Robe de princesse;Prix sur demande;Ziguinchor, Sénégal;https://images.coinafrique.com/thumb_2628801_uploaded_image1_1600205245.jpg
1707814894-841;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2645901;Vêtement enfants;4 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg
1707814908-842;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-2646594;Ensemble enfants;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4479762_uploaded_image1_1701402947.jpg
1707814918-843;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-vetement-enfant-2646607;Ensemble vêtement Enfant;13 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_3774517_uploaded_image1_1657107012.jpg
1707814932-844;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/body-bebe-2648630;Body bébé;11 000 CFA;Dakar, Sénégal;
1707814938-845;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/petit-bateau-debardeur-2650397;Petit bateau débardeur;2 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_2650397_uploaded_image1_1601010666.jpg
1707814943-846;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653361;Vêtements enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
1707814948-847;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653367;Vêtements enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
1707814953-848;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-2653580;Robes enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg
1707814958-849;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-2653961;Robe enfant;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg
1707814965-850;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2653964;Vêtements enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
1707814970-851;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2654009;Vêtements enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
1707814976-852;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/salopettes-2654013;Salopettes;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3339695_uploaded_image1_1631884032.jpg
1707814982-853;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-2658681;Vêtements  enfants;Prix sur demande;Point E, Dakar, Sénégal;https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg
1707815000-854;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-2658970;Vêtement enfants;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1707815008-855;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/short-2659599;Short;4 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg
1707815016-856;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/culotte-enfant-2659602;Culotte enfant;5 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2659602_uploaded_image1_1601398098.jpg
1707815021-857;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2659615;Short Enfant;4 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg
1707815028-858;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660421;Short Enfant;4 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg
1707815033-859;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660422;Short enfant;4 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg
1707815038-860;11;11;https://sn.coinafrique.com/categorie/vetements-enfants?page=11;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/short-enfant-2660423;Short enfant;4 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_2660423_uploaded_image1_1601431822.jpg
1707811509-698;12;12;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-fille-2436373;Robes  fille;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3853493_uploaded_image1_1661883220.jpg
1707811514-699;12;12;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-fille-2436374;Robes fille;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_3853493_uploaded_image1_1661883220.jpg
1707811520-700;12;12;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-2436377;Robes enfant;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
1707811525-701;12;12;https://sn.coinafrique.com/categorie/vetements-enfants?page=12;favorite_border3années;https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-2436380;Robes enfant;8 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
