web-scraper-order;web-scraper-start-url;chaussures_links;chaussures_links-href;type_chaussures;prix;adresse;image_lien-src
1707676199-94;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-de-qualite-963710;Chaussures de qualité;20 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4287055_uploaded_image1_1688860044.jpg
1707676219-95;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-971814;Chaussures enfant;7 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707676236-96;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-originales-971817;Chaussures originales;7 000 CFA;Patte d'Oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4514824_uploaded_image1_1703615498.jpg
1707676265-97;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-petit-garcon-989555;Chaussures petit  garçon;2 500 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989555_uploaded_image1_1569454732.88.png
1707676300-98;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-petite-fille-989571;Chaussures petite fille;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989571_uploaded_image1_1569455169.87.png
1707676346-99;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-989597;Chaussures filles;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989597_uploaded_image1_1569455797.26.png
1707676361-100;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-989602;Chaussures garçons;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989602_uploaded_image1_1569455878.5.png
1707676399-101;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-991150;Chaussures;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4414779_uploaded_image1_1697159524.jpg
1707676435-102;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997786;Chaussures pour enfant;4 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_3493336_uploaded_image1_1640119181.jpg
1707676465-103;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997837;Chaussures pour enfant;3 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_3493336_uploaded_image1_1640119181.jpg
1707676495-104;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1025460;Mocassins enfant;4 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg
1707676506-105;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1048681;Chaussures enfant;12 500 CFA;Rufisque, Sénégal;https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg
1707676531-106;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1056625;Mocassins Enfant;5 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg
1707676553-107;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1061846;Chaussures - enfant;8 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1707676576-108;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1088264;Chaussures Enfants;5 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1707676594-109;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1107988;Chaussures enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707676620-110;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1131220;Chaussures enfant;3 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707676651-111;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1183496;Chaussures enfant;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707676660-112;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1215779;Chaussures enfants;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg
1707676690-113;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-1243853;Claquettes enfants;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg
1707676712-114;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1257492;Chaussures enfants;Prix sur demande;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1707676736-115;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1261223;Chaussures bébé;Prix sur demande;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg
1707676765-116;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1270845;Chaussures enfant;3 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png
1707676782-117;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-classe-1271193;Chaussures classe;7 500 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg
1707676808-118;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-1273021;Chaussures;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4588141_uploaded_image1_1707596385.jpg
1707676831-119;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-pour-fille-1352820;Claquettes pour fille;9 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png
1707676841-120;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/coffrets-pour-enfants-1357961;Coffrets pour enfants;6 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_1357961_uploaded_image1_1576667812.04.png
1707676864-121;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-fille-1369049;Chaussures pour fille;12 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg
1707676883-122;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-anti-derapantes-1381082;Chaussures anti-dérapantes;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1381082_uploaded_image1_1577115739.61.png
1707676896-123;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1388690;Chaussures enfant;7 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1707676914-124;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1409266;Chaussures enfant;10 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1409266_uploaded_image1_1577711646.42.png
1707676938-125;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1413364;Chaussures enfants;Prix sur demande;Sicap-Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1707676968-126;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-1565794;Sandales pour enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png
1707676986-127;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-1566225;Baskets Jordan;40 000 CFA;Thies Nord, Thiès, Sénégal;https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png
1707677027-128;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-1566247;Baskets Jordan 6;40 000 CFA;Thies Nord, Thiès, Sénégal;https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png
1707677043-129;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1581540;Chaussures enfant;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677061-130;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581543;Chaussures enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677087-131;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-1581547;Chaussures pour enfant;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677117-132;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581551;Chaussures enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677153-133;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581553;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677180-134;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1607931;Chaussures enfants;8 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1707677216-135;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612532;Chaussures enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677229-136;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612534;Chaussures  enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677247-137;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612540;Chaussures enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677260-138;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612546;Chaussures  enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1707677272-139;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-filles-1679922;Claquettes filles;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1679922_uploaded_image1_1582210105.85.png
1707677288-140;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1711436;Chaussures enfants;10 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1707677300-141;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1739397;Chaussures enfant;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1707677312-142;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1828156;Chaussures enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
1707677326-143;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border3années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1828175;Chaussures enfant;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg
